# vtk DataFile Version 2.0
Thermally Driven Cavity
ASCII
DATASET STRUCTURED_POINTS
DIMENSIONS 18 18 10
SPACING 1.0 1.0 1.0
ORIGIN 0.0 0.0 0.0
POINT_DATA 3240 
SCALARS velocity float 
LOOKUP_TABLE default 
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18
  0.00000000E+00  0.00000000E+00 -0.51909084E-30  
  0.00000000E+00  0.00000000E+00 -0.52605550E-30  
  0.00000000E+00  0.00000000E+00 -0.53272003E-30  
  0.00000000E+00  0.00000000E+00 -0.54057223E-30  
  0.00000000E+00  0.00000000E+00 -0.55176755E-30  
  0.00000000E+00  0.00000000E+00 -0.56016508E-30  
  0.00000000E+00  0.00000000E+00  0.00000000E+00  
  0.00000000E+00  0.00000000E+00  0.00000000E+00  
  0.00000000E+00  0.00000000E+00 -0.74714088E-30  
  0.00000000E+00  0.00000000E+00 -0.73898795E-30  
  0.00000000E+00  0.00000000E+00 -0.69293338E-30  
  0.00000000E+00  0.00000000E+00 -0.67261570E-30  
  0.00000000E+00  0.00000000E+00 -0.64419944E-30  
  0.00000000E+00  0.00000000E+00 -0.63504576E-30  
  0.00000000E+00  0.00000000E+00 -0.62459989E-30  
  0.00000000E+00  0.00000000E+00 -0.62716246E-30  
  0.00000000E+00  0.00000000E+00 -0.62819350E-30  
  0.00000000E+00  0.00000000E+00 -0.63400990E-30  
  0.00000000E+00  0.00000000E+00 -0.63713091E-30  
  0.00000000E+00  0.00000000E+00 -0.64239926E-30  
  0.00000000E+00  0.00000000E+00 -0.64674300E-30  
  0.00000000E+00  0.00000000E+00 -0.65332027E-30  
  0.00000000E+00  0.00000000E+00 -0.66263100E-30  
  0.00000000E+00  0.00000000E+00 -0.67131759E-30  
  0.00000000E+00  0.00000000E+00  0.00000000E+00  
  0.00000000E+00  0.00000000E+00  0.00000000E+00  
  0.00000000E+00  0.00000000E+00 -0.94307443E-30  
  0.00000000E+00  0.00000000E+00 -0.93487395E-30  
  0.00000000E+00  0.00000000E+00 -0.87501102E-30  
  0.00000000E+00  0.00000000E+00 -0.84541560E-30  
  0.00000000E+00  0.00000000E+00 -0.80575757E-30  
  0.00000000E+00  0.00000000E+00 -0.79197692E-30  
  0.00000000E+00  0.00000000E+00 -0.77775117E-30  
  0.00000000E+00  0.00000000E+00 -0.77876239E-30  
  0.00000000E+00  0.00000000E+00 -0.77645236E-30  
  0.00000000E+00  0.00000000E+00 -0.78189514E-30  
  0.00000000E+00  0.00000000E+00 -0.78506068E-30  
  0.00000000E+00  0.00000000E+00 -0.79241438E-30  
  0.00000000E+00  0.00000000E+00 -0.79742212E-30  
  0.00000000E+00  0.00000000E+00 -0.80589023E-30  
  0.00000000E+00  0.00000000E+00 -0.81287352E-30  
  0.00000000E+00  0.00000000E+00 -0.82274092E-30  
  0.00000000E+00  0.00000000E+00  0.00000000E+00  
  0.00000000E+00  0.00000000E+00  0.00000000E+00  
  0.00000000E+00  0.00000000E+00 -0.11573670E-29  
  0.00000000E+00  0.00000000E+00 -0.11436150E-29  
  0.00000000E+00  0.00000000E+00 -0.10677215E-29  
  0.00000000E+00  0.00000000E+00 -0.10253097E-29  
  0.00000000E+00  0.00000000E+00 -0.97286439E-30  
  0.00000000E+00  0.00000000E+00 -0.94898890E-30  
  0.00000000E+00  0.00000000E+00 -0.92396402E-30  
  0.00000000E+00  0.00000000E+00 -0.91380044E-30  
  0.00000000E+00  0.00000000E+00 -0.90097792E-30  
  0.00000000E+00  0.00000000E+00 -0.89653269E-30  
  0.00000000E+00  0.00000000E+00 -0.88951255E-30  
  0.00000000E+00  0.00000000E+00 -0.88660391E-30  
  0.00000000E+00  0.00000000E+00 -0.88064553E-30  
  0.00000000E+00  0.00000000E+00 -0.87780464E-30  
  0.00000000E+00  0.00000000E+00 -0.87119612E-30  
  0.00000000E+00  0.00000000E+00 -0.86893898E-30  
  0.00000000E+00  0.00000000E+00  0.00000000E+00  
  0.00000000E+00  0.00000000E+00  0.00000000E+00  
  0.00000000E+00  0.00000000E+00  0.00000000E+00  
  0.00000000E+00  0.00000000E+00  0.00000000E+00  
  0.00000000E+00  0.00000000E+00  0.00000000E+00  
  0.00000000E+00  0.00000000E+00  0.00000000E+00  
  0.00000000E+00  0.00000000E+00  0.00000000E+00  
  0.00000000E+00  0.00000000E+00  0.00000000E+00  
  0.00000000E+00  0.00000000E+00  0.00000000E+00  
  0.00000000E+00  0.00000000E+00  0.00000000E+00  
  0.00000000E+00  0.00000000E+00  0.00000000E+00  
  0.00000000E+00  0.00000000E+00  0.00000000E+00  
  0.00000000E+00  0.00000000E+00  0.00000000E+00  
  0.00000000E+00  0.00000000E+00  0.00000000E+00  
  0.00000000E+00  0.00000000E+00  0.00000000E+00  
  0.00000000E+00  0.00000000E+00  0.00000000E+00  
  0.00000000E+00  0.00000000E+00  0.00000000E+00  
  0.00000000E+00  0.00000000E+00  0.00000000E+00  
  0.00000000E+00  0.00000000E+00  0.00000000E+00  
  0.00000000E+00  0.00000000E+00  0.00000000E+00  
  0.00000000E+00  0.63020483E-30  0.00000000E+00  
  0.00000000E+00  0.62793450E-30  0.00000000E+00  
  0.00000000E+00  0.62132246E-30  0.00000000E+00  
  0.00000000E+00  0.61845088E-30  0.00000000E+00  
  0.00000000E+00  0.61247087E-30  0.00000000E+00  
  0.00000000E+00  0.60952191E-30  0.00000000E+00  
  0.00000000E+00  0.60248157E-30  0.00000000E+00  
  0.00000000E+00  0.59800433E-30  0.00000000E+00  
  0.00000000E+00  0.58517738E-30  0.00000000E+00  
  0.00000000E+00  0.57499190E-30  0.00000000E+00  
  0.00000000E+00  0.54997764E-30  0.00000000E+00  
  0.00000000E+00  0.52612791E-30  0.00000000E+00  
  0.00000000E+00  0.47376476E-30  0.00000000E+00  
  0.00000000E+00  0.43144940E-30  0.00000000E+00  
  0.00000000E+00  0.35577081E-30  0.00000000E+00  
  0.00000000E+00  0.34208867E-30  0.00000000E+00  
  0.00000000E+00  0.00000000E+00  0.00000000E+00  
  0.63020483E-30  0.00000000E+00  0.00000000E+00  
 -0.39700456E-01  0.59061965E-01 -0.41610437E-01  
 -0.64749762E-01  0.37134094E-01 -0.47147301E-01  
 -0.73475222E-01  0.32674449E-01 -0.47403400E-01  
 -0.78426682E-01  0.31300882E-01 -0.44963602E-01  
 -0.84402713E-01  0.30330221E-01 -0.41631689E-01  
 -0.92069430E-01  0.28289444E-01 -0.36624438E-01  
 -0.10222214E+00  0.25458489E-01 -0.29495214E-01  
 -0.11675930E+00  0.21265173E-01 -0.20008877E-01  
 -0.13371028E+00  0.16190287E-01 -0.85050474E-02  
 -0.15421872E+00  0.95164893E-02  0.27876091E-02  
 -0.17012093E+00  0.46754101E-03  0.12186217E-01  
 -0.18061703E+00 -0.11561009E-01  0.20536517E-01  
 -0.17660387E+00 -0.24289999E-01  0.26558568E-01  
 -0.15971428E+00 -0.39517219E-01  0.29318490E-01  
 -0.11185517E+00 -0.51451028E-01  0.25358883E-01  
 -0.46276794E-01 -0.61648947E-01  0.16128269E-01  
 -0.34208867E-30  0.00000000E+00  0.00000000E+00  
  0.47639621E-30  0.00000000E+00  0.00000000E+00  
 -0.22043992E-01  0.14653746E+00 -0.35046431E-01  
 -0.48621392E-01  0.11066212E+00 -0.38393619E-01  
 -0.60910403E-01  0.93416137E-01 -0.37209233E-01  
 -0.68376138E-01  0.83905885E-01 -0.33544884E-01  
 -0.74296383E-01  0.76853639E-01 -0.29463012E-01  
 -0.80530607E-01  0.68004819E-01 -0.24060020E-01  
 -0.88206926E-01  0.58031445E-01 -0.17075610E-01  
 -0.99730762E-01  0.44579318E-01 -0.84361407E-02  
 -0.11326256E+00  0.27724574E-01  0.97233963E-03  
 -0.12860494E+00  0.57875602E-02  0.91231131E-02  
 -0.13596982E+00 -0.19938887E-01  0.15876569E-01  
 -0.14148280E+00 -0.50305540E-01  0.22414506E-01  
 -0.13663990E+00 -0.81930050E-01  0.27207522E-01  
 -0.12486006E+00 -0.11954861E+00  0.29337923E-01  
 -0.87617783E-01 -0.15051574E+00  0.25888383E-01  
 -0.33532645E-01 -0.16392357E+00  0.16741403E-01  
 -0.35627249E-30  0.00000000E+00  0.00000000E+00  
  0.42795851E-30  0.00000000E+00  0.00000000E+00  
 -0.13023424E-01  0.22335185E+00 -0.28455301E-01  
 -0.36970882E-01  0.17926619E+00 -0.28213789E-01  
 -0.49953503E-01  0.15015715E+00 -0.25842543E-01  
 -0.58700835E-01  0.13078871E+00 -0.22570451E-01  
 -0.62711686E-01  0.11542745E+00 -0.19446650E-01  
 -0.64871218E-01  0.98586349E-01 -0.15522642E-01  
 -0.65442701E-01  0.81300021E-01 -0.10763166E-01  
 -0.67354094E-01  0.60198554E-01 -0.54054826E-02  
 -0.69351252E-01  0.35134614E-01  0.42618080E-03  
 -0.74124218E-01  0.56397543E-03  0.66113528E-02  
 -0.75871447E-01 -0.38021275E-01  0.13303951E-01  
 -0.80823388E-01 -0.80663855E-01  0.19886967E-01  
 -0.80984918E-01 -0.12385239E+00  0.24654145E-01  
 -0.81037667E-01 -0.17708578E+00  0.26782863E-01  
 -0.61199940E-01 -0.22372239E+00  0.23691864E-01  
 -0.25311226E-01 -0.24022202E+00  0.14360089E-01  
 -0.35219608E-30  0.00000000E+00  0.00000000E+00  
  0.33917995E-30  0.00000000E+00  0.00000000E+00  
 -0.58996838E-02  0.27493790E+00 -0.21462606E-01  
 -0.25169712E-01  0.22646031E+00 -0.19531431E-01  
 -0.35769400E-01  0.18675703E+00 -0.16836092E-01  
 -0.43473158E-01  0.15963744E+00 -0.14331287E-01  
 -0.45088980E-01  0.13764111E+00 -0.12435172E-01  
 -0.44011372E-01  0.11479285E+00 -0.10119479E-01  
 -0.39622808E-01  0.91829396E-01 -0.72941672E-02  
 -0.35218144E-01  0.64811991E-01 -0.39668564E-02  
 -0.30128587E-01  0.33646816E-01  0.36835907E-04  
 -0.28795408E-01 -0.76231236E-02  0.58931995E-02  
 -0.29200019E-01 -0.53244763E-01  0.12507183E-01  
 -0.34469410E-01 -0.10355079E+00  0.17477610E-01  
 -0.37892507E-01 -0.15302025E+00  0.21503487E-01  
 -0.45938054E-01 -0.21526713E+00  0.23202268E-01  
 -0.39956293E-01 -0.27405528E+00  0.20298549E-01  
 -0.18677951E-01 -0.29354228E+00  0.11442072E-01  
 -0.32767474E-30  0.00000000E+00  0.00000000E+00  
  0.29526000E-30  0.00000000E+00  0.00000000E+00  
 -0.15833733E-02  0.31572248E+00 -0.15896372E-01  
 -0.17331284E-01  0.26644101E+00 -0.13015817E-01  
 -0.26956197E-01  0.21882094E+00 -0.10253791E-01  
 -0.34351804E-01  0.18545332E+00 -0.83531322E-02  
 -0.35191028E-01  0.15799034E+00 -0.73008764E-02  
 -0.33319079E-01  0.13029290E+00 -0.59942128E-02  
 -0.27477089E-01  0.10289695E+00 -0.41925776E-02  
 -0.21832998E-01  0.71407763E-01 -0.17293982E-02  
 -0.14695425E-01  0.35726755E-01  0.25396150E-02  
 -0.10975497E-01 -0.13079104E-01  0.81212086E-02  
 -0.66585415E-02 -0.65636680E-01  0.12119971E-01  
 -0.97110445E-02 -0.12091314E+00  0.15143379E-01  
 -0.12642320E-01 -0.17299879E+00  0.18006988E-01  
 -0.23029476E-01 -0.23870609E+00  0.19073189E-01  
 -0.25253087E-01 -0.30600353E+00  0.16345938E-01  
 -0.14338722E-01 -0.32966935E+00  0.84009949E-02  
 -0.28227783E-30  0.00000000E+00  0.00000000E+00  
  0.21000980E-30  0.00000000E+00  0.00000000E+00  
  0.16134571E-02  0.34090174E+00 -0.11138808E-01  
 -0.10590967E-01  0.29220883E+00 -0.78218743E-02  
 -0.18618915E-01  0.23765996E+00 -0.51106143E-02  
 -0.25110143E-01  0.19880495E+00 -0.36408234E-02  
 -0.25139275E-01  0.16671229E+00 -0.30268376E-02  
 -0.23105268E-01  0.13504978E+00 -0.20260196E-02  
 -0.17290355E-01  0.10419881E+00  0.11390741E-03  
 -0.12148797E-01  0.68673378E-01  0.30627608E-02  
 -0.57176597E-02  0.26546050E-01  0.70124094E-02  
 -0.39619894E-03 -0.30294673E-01  0.11613514E-01  
  0.54527210E-02 -0.84365684E-01  0.12826944E-01  
  0.34041093E-02 -0.13802336E+00  0.13516213E-01  
  0.14644250E-02 -0.18913879E+00  0.14606629E-01  
 -0.82902946E-02 -0.25348488E+00  0.14763467E-01  
 -0.14802160E-01 -0.32482199E+00  0.12040707E-01  
 -0.10962167E-01 -0.35301637E+00  0.53209776E-02  
 -0.22030403E-30  0.00000000E+00  0.00000000E+00  
  0.14305012E-30  0.00000000E+00  0.00000000E+00  
  0.37551117E-02  0.35930448E+00 -0.73127309E-02  
 -0.58992286E-02  0.31295842E+00 -0.38631280E-02  
 -0.13448340E-01  0.25307172E+00 -0.10284551E-02  
 -0.19576148E-01  0.20948349E+00  0.59556228E-03  
 -0.19869247E-01  0.17349292E+00  0.13693197E-02  
 -0.18800429E-01  0.13818207E+00  0.29637686E-02  
 -0.14166050E-01  0.10281931E+00  0.57080594E-02  
 -0.11110746E-01  0.62129907E-01  0.91108878E-02  
 -0.33833024E-02  0.13731301E-01  0.13539875E-01  
  0.38865325E-02 -0.49702568E-01  0.13306513E-01  
  0.85332800E-02 -0.10097061E+00  0.12561641E-01  
  0.79685003E-02 -0.15177479E+00  0.11578115E-01  
  0.70164489E-02 -0.19994682E+00  0.11425834E-01  
 -0.37376653E-03 -0.26021279E+00  0.10376186E-01  
 -0.78880701E-02 -0.33219088E+00  0.78254085E-02  
 -0.87831066E-02 -0.36530712E+00  0.23222252E-02  
 -0.13985513E-30  0.00000000E+00  0.00000000E+00  
  0.45924864E-31  0.00000000E+00  0.00000000E+00  
  0.55618531E-02  0.36767439E+00 -0.38241913E-02  
 -0.15148755E-02  0.32491847E+00 -0.27183394E-03  
 -0.86855296E-02  0.25999279E+00  0.29834905E-02  
 -0.14410478E-01  0.21098304E+00  0.47403140E-02  
 -0.14735181E-01  0.17069277E+00  0.56899735E-02  
 -0.14323238E-01  0.13005596E+00  0.76238725E-02  
 -0.96998538E-02  0.89610214E-01  0.10061374E-01  
 -0.71331016E-02  0.40854287E-01  0.13134754E-01  
  0.39107946E-02 -0.17813875E-01  0.16134587E-01  
  0.86872341E-02 -0.73818956E-01  0.12960495E-01  
  0.12399591E-01 -0.11899416E+00  0.11034583E-01  
  0.12002620E-01 -0.16471903E+00  0.91958536E-02  
  0.10927320E-01 -0.20889398E+00  0.83704719E-02  
  0.48672285E-02 -0.26322050E+00  0.65543301E-02  
 -0.25876993E-02 -0.33267458E+00  0.35976040E-02  
 -0.70795588E-02 -0.37052809E+00 -0.70022749E-03  
 -0.53402878E-31  0.00000000E+00  0.00000000E+00  
 -0.46476750E-31  0.00000000E+00  0.00000000E+00  
  0.70210804E-02  0.37085404E+00 -0.71176633E-03  
  0.23758701E-02  0.33293098E+00  0.36027637E-02  
 -0.51808031E-02  0.26344175E+00  0.65758354E-02  
 -0.11233268E-01  0.20908440E+00  0.83513805E-02  
 -0.12323722E-01  0.16490651E+00  0.91711182E-02  
 -0.12701260E-01  0.11921080E+00  0.10997013E-01  
 -0.89609479E-02  0.74104344E-01  0.12948378E-01  
 -0.42578955E-02  0.18290816E-01  0.16061688E-01  
  0.68164339E-02 -0.40505819E-01  0.13189111E-01  
  0.93970898E-02 -0.89391428E-01  0.10085203E-01  
  0.13995314E-01 -0.12986806E+00  0.76592881E-02  
  0.14385550E-01 -0.17053692E+00  0.57115604E-02  
  0.14069720E-01 -0.21081043E+00  0.47490892E-02  
  0.83645474E-02 -0.25978649E+00  0.29583845E-02  
  0.13138551E-02 -0.32466718E+00 -0.30613496E-03  
 -0.56193259E-02 -0.36740852E+00 -0.38094645E-02  
  0.53956156E-31  0.00000000E+00  0.00000000E+00  
 -0.15993597E-30  0.00000000E+00  0.00000000E+00  
  0.87249488E-02  0.36569243E+00  0.23122815E-02  
  0.76812416E-02  0.33249596E+00  0.78157128E-02  
  0.42279301E-04  0.26040702E+00  0.10384108E-01  
 -0.73031179E-02  0.20015725E+00  0.11404744E-01  
 -0.82614275E-02  0.15199686E+00  0.11551544E-01  
 -0.88023988E-02  0.10120802E+00  0.12526956E-01  
 -0.41838834E-02  0.50015074E-01  0.13296687E-01  
  0.29993244E-02 -0.13224269E-01  0.13591665E-01  
  0.10809749E-01 -0.61852701E-01  0.91397170E-02  
  0.13809211E-01 -0.10262416E+00  0.57365543E-02  
  0.18437391E-01 -0.13803079E+00  0.29876165E-02  
  0.19483915E-01 -0.17336126E+00  0.13799898E-02  
  0.19211603E-01 -0.20933393E+00  0.59618079E-03  
  0.13121145E-01 -0.25286970E+00 -0.10595048E-02  
  0.57011807E-02 -0.31273507E+00 -0.38909485E-02  
 -0.38001756E-02 -0.35909384E+00 -0.73046666E-02  
  0.15676356E-30  0.00000000E+00  0.00000000E+00  
 -0.27925075E-30  0.00000000E+00  0.00000000E+00  
  0.10910895E-01  0.35345691E+00  0.53125297E-02  
  0.14616822E-01  0.32517663E+00  0.12053255E-01  
  0.79626823E-02  0.25370222E+00  0.14745457E-01  
 -0.17700938E-02  0.18931826E+00  0.14587973E-01  
 -0.37037689E-02  0.13825311E+00  0.13490695E-01  
 -0.57366347E-02  0.84650262E-01  0.12809583E-01  
  0.46826997E-04  0.30708126E-01  0.11578901E-01  
  0.53723836E-02 -0.26238395E-01  0.70997250E-02  
  0.11804691E-01 -0.68467041E-01  0.30857217E-02  
  0.16898286E-01 -0.10402182E+00  0.13901647E-03  
  0.22702833E-01 -0.13490756E+00 -0.20195098E-02  
  0.24726653E-01 -0.16658681E+00 -0.30286241E-02  
  0.24726507E-01 -0.19866544E+00 -0.36533733E-02  
  0.18289699E-01 -0.23748390E+00 -0.51366610E-02  
  0.10399653E-01 -0.29201576E+00 -0.78539200E-02  
 -0.16509025E-02 -0.34072321E+00 -0.11137231E-01  
  0.28958417E-30  0.00000000E+00  0.00000000E+00  
 -0.41720690E-30  0.00000000E+00  0.00000000E+00  
  0.14300950E-01  0.33014353E+00  0.84016379E-02  
  0.25095313E-01  0.30638601E+00  0.16368970E-01  
  0.22739086E-01  0.23893431E+00  0.19071577E-01  
  0.12315480E-01  0.17317620E+00  0.18002841E-01  
  0.93631229E-02  0.12113150E+00  0.15132824E-01  
  0.63003582E-02  0.65907430E-01  0.12113749E-01  
  0.10607945E-01  0.13383474E-01  0.81295830E-02  
  0.14324323E-01 -0.35472508E-01  0.25558566E-02  
  0.21423393E-01 -0.71205627E-01 -0.17214422E-02  
  0.27051239E-01 -0.10272955E+00 -0.41888150E-02  
  0.32892458E-01 -0.13015898E+00 -0.59956892E-02  
  0.34770256E-01 -0.15787215E+00 -0.73108199E-02  
  0.33968617E-01 -0.18532912E+00 -0.83703101E-02  
  0.26637491E-01 -0.21867082E+00 -0.10283398E-01  
  0.17143517E-01 -0.26628421E+00 -0.13048991E-01  
  0.15487498E-02 -0.31557885E+00 -0.15898174E-01  
  0.40427367E-30  0.00000000E+00  0.00000000E+00  
 -0.57165569E-30  0.00000000E+00  0.00000000E+00  
  0.18658483E-01  0.29403297E+00  0.11452248E-01  
  0.39851855E-01  0.27445453E+00  0.20337462E-01  
  0.45714458E-01  0.21552162E+00  0.23218607E-01  
  0.37588760E-01  0.15319137E+00  0.21518734E-01  
  0.34117388E-01  0.10376129E+00  0.17484942E-01  
  0.28811773E-01  0.53478939E-01  0.12515714E-01  
  0.28390207E-01  0.78933571E-02  0.59027409E-02  
  0.29708845E-01 -0.33414662E-01  0.46349283E-04  
  0.34792239E-01 -0.64623601E-01 -0.39647901E-02  
  0.39193988E-01 -0.91672961E-01 -0.72920099E-02  
  0.43588542E-01 -0.11466342E+00 -0.10122978E-01  
  0.44677446E-01 -0.13752675E+00 -0.12444124E-01  
  0.43101016E-01 -0.15952040E+00 -0.14348063E-01  
  0.35463913E-01 -0.18662704E+00 -0.16862581E-01  
  0.24987677E-01 -0.22632977E+00 -0.19563753E-01  
  0.58645748E-02 -0.27481984E+00 -0.21467013E-01  
  0.56016508E-30  0.00000000E+00  0.00000000E+00  
 -0.74714088E-30  0.00000000E+00  0.00000000E+00  
  0.25319997E-01  0.24067154E+00  0.14384038E-01  
  0.61170057E-01  0.22408563E+00  0.23746463E-01  
  0.80929290E-01  0.17733224E+00  0.26822403E-01  
  0.80779266E-01  0.12401315E+00  0.24689027E-01  
  0.80541882E-01  0.80832014E-01  0.19914199E-01  
  0.75540715E-01  0.38197523E-01  0.13330374E-01  
  0.73738218E-01 -0.39708530E-03  0.66181705E-02  
  0.68989029E-01 -0.34997578E-01  0.41193203E-03  
  0.66980347E-01 -0.60084439E-01 -0.54060236E-02  
  0.65072241E-01 -0.81202246E-01 -0.10761454E-01  
  0.64500843E-01 -0.98504703E-01 -0.15520901E-01  
  0.62351524E-01 -0.11535365E+00 -0.19449651E-01  
  0.58371182E-01 -0.13071410E+00 -0.22579482E-01  
  0.49681723E-01 -0.15007420E+00 -0.25861768E-01  
  0.36801599E-01 -0.17918428E+00 -0.28240271E-01  
  0.12988414E-01 -0.22327640E+00 -0.28460346E-01  
  0.67131759E-30  0.00000000E+00  0.00000000E+00  
 -0.94307443E-30  0.00000000E+00  0.00000000E+00  
  0.33583070E-01  0.16428589E+00  0.16787577E-01  
  0.87697935E-01  0.15080725E+00  0.25962965E-01  
  0.12492499E+00  0.11976854E+00  0.29402358E-01  
  0.13664041E+00  0.82083820E-01  0.27262770E-01  
  0.14142430E+00  0.50451791E-01  0.22461786E-01  
  0.13586180E+00  0.20079705E-01  0.15908628E-01  
  0.12847957E+00 -0.56585725E-02  0.91468876E-02  
  0.11310642E+00 -0.27623705E-01  0.10066802E-02  
  0.99526660E-01 -0.44495091E-01 -0.84045775E-02  
  0.87964839E-01 -0.57969844E-01 -0.17053678E-01  
  0.80264002E-01 -0.67955787E-01 -0.24047032E-01  
  0.74019525E-01 -0.76814065E-01 -0.29457131E-01  
  0.68112165E-01 -0.83866104E-01 -0.33546012E-01  
  0.60685333E-01 -0.93372930E-01 -0.37220049E-01  
  0.48474946E-01 -0.11061860E+00 -0.38412593E-01  
  0.22009623E-01 -0.14650139E+00 -0.35052284E-01  
  0.82274092E-30  0.00000000E+00  0.00000000E+00  
 -0.11573670E-29  0.00000000E+00  0.00000000E+00  
  0.46378014E-01  0.61815846E-01  0.16231519E-01  
  0.11204742E+00  0.51582780E-01  0.25492667E-01  
  0.15995113E+00  0.39622410E-01  0.29444685E-01  
  0.17682022E+00  0.24366964E-01  0.26670677E-01  
  0.18080105E+00  0.11627377E-01  0.20637625E-01  
  0.17026673E+00 -0.41639928E-03  0.12274135E-01  
  0.15432490E+00 -0.94852098E-02  0.28723160E-02  
  0.13374496E+00 -0.16165247E-01 -0.84294216E-02  
  0.11673121E+00 -0.21246845E-01 -0.19958266E-01  
  0.10214115E+00 -0.25449641E-01 -0.29467975E-01  
  0.91951111E-01 -0.28290771E-01 -0.36615361E-01  
  0.84262866E-01 -0.30335720E-01 -0.41633803E-01  
  0.78285304E-01 -0.31306653E-01 -0.44971016E-01  
  0.73353086E-01 -0.32676750E-01 -0.47414221E-01  
  0.64664562E-01 -0.37136457E-01 -0.47159273E-01  
  0.39684892E-01 -0.59065735E-01 -0.41613527E-01  
  0.86893898E-30  0.00000000E+00  0.00000000E+00  
  0.00000000E+00  0.00000000E+00  0.00000000E+00  
  0.00000000E+00  0.11573670E-29  0.00000000E+00  
  0.00000000E+00  0.11436150E-29  0.00000000E+00  
  0.00000000E+00  0.10677215E-29  0.00000000E+00  
  0.00000000E+00  0.10253097E-29  0.00000000E+00  
  0.00000000E+00  0.97286439E-30  0.00000000E+00  
  0.00000000E+00  0.94898890E-30  0.00000000E+00  
  0.00000000E+00  0.92396402E-30  0.00000000E+00  
  0.00000000E+00  0.91380044E-30  0.00000000E+00  
  0.00000000E+00  0.90097792E-30  0.00000000E+00  
  0.00000000E+00  0.89653269E-30  0.00000000E+00  
  0.00000000E+00  0.88951255E-30  0.00000000E+00  
  0.00000000E+00  0.88660391E-30  0.00000000E+00  
  0.00000000E+00  0.88064553E-30  0.00000000E+00  
  0.00000000E+00  0.87780464E-30  0.00000000E+00  
  0.00000000E+00  0.87119612E-30  0.00000000E+00  
  0.00000000E+00  0.86893898E-30  0.00000000E+00  
  0.00000000E+00  0.00000000E+00  0.00000000E+00  
  0.00000000E+00  0.00000000E+00  0.00000000E+00  
  0.00000000E+00  0.62396609E-30  0.00000000E+00  
  0.00000000E+00  0.62368260E-30  0.00000000E+00  
  0.00000000E+00  0.61589642E-30  0.00000000E+00  
  0.00000000E+00  0.61228354E-30  0.00000000E+00  
  0.00000000E+00  0.60523378E-30  0.00000000E+00  
  0.00000000E+00  0.60120983E-30  0.00000000E+00  
  0.00000000E+00  0.59338135E-30  0.00000000E+00  
  0.00000000E+00  0.58877749E-30  0.00000000E+00  
  0.00000000E+00  0.57752365E-30  0.00000000E+00  
  0.00000000E+00  0.56971523E-30  0.00000000E+00  
  0.00000000E+00  0.54622185E-30  0.00000000E+00  
  0.00000000E+00  0.52487258E-30  0.00000000E+00  
  0.00000000E+00  0.47546481E-30  0.00000000E+00  
  0.00000000E+00  0.43696544E-30  0.00000000E+00  
  0.00000000E+00  0.36087866E-30  0.00000000E+00  
  0.00000000E+00  0.34409899E-30  0.00000000E+00  
  0.00000000E+00  0.00000000E+00  0.00000000E+00  
  0.62396609E-30  0.00000000E+00  0.00000000E+00  
 -0.56887116E-01  0.44148803E-01 -0.59526216E-01  
 -0.92261275E-01  0.12521579E-01 -0.66861737E-01  
 -0.10683725E+00  0.70621492E-02 -0.64989082E-01  
 -0.11624858E+00  0.63485387E-02 -0.59297642E-01  
 -0.12745646E+00  0.65988047E-02 -0.51889200E-01  
 -0.14026557E+00  0.65500760E-02 -0.41828735E-01  
 -0.15474503E+00  0.67174861E-02 -0.29281919E-01  
 -0.17117731E+00  0.66043044E-02 -0.14322647E-01  
 -0.18709929E+00  0.60100218E-02  0.20757027E-02  
 -0.20220434E+00  0.41960087E-02  0.18345108E-01  
 -0.21212011E+00  0.25550005E-04  0.33707248E-01  
 -0.21655525E+00 -0.74728432E-02  0.47834173E-01  
 -0.20681725E+00 -0.17017771E-01  0.58776493E-01  
 -0.18465514E+00 -0.31105450E-01  0.65014795E-01  
 -0.13181753E+00 -0.46472812E-01  0.63181534E-01  
 -0.60581669E-01 -0.69686076E-01  0.51321144E-01  
 -0.34409899E-30  0.00000000E+00  0.00000000E+00  
  0.47755599E-30  0.00000000E+00  0.00000000E+00  
 -0.39413438E-01  0.11887683E+00 -0.58567899E-01  
 -0.82569624E-01  0.52860753E-01 -0.64860302E-01  
 -0.10611513E+00  0.29738623E-01 -0.60503593E-01  
 -0.12063660E+00  0.23577499E-01 -0.52542269E-01  
 -0.13265931E+00  0.22456738E-01 -0.43463547E-01  
 -0.14382145E+00  0.20602915E-01 -0.32308546E-01  
 -0.15463914E+00  0.18712036E-01 -0.19546429E-01  
 -0.16582546E+00  0.14854590E-01 -0.54194677E-02  
 -0.17490935E+00  0.90663264E-02  0.89819038E-02  
 -0.18245635E+00 -0.15074550E-02  0.22562746E-01  
 -0.18404211E+00 -0.16716479E-01  0.35512646E-01  
 -0.18262645E+00 -0.37811644E-01  0.47377738E-01  
 -0.17053549E+00 -0.62914266E-01  0.55747277E-01  
 -0.15070729E+00 -0.97745211E-01  0.59221615E-01  
 -0.10552072E+00 -0.13554424E+00  0.55062927E-01  
 -0.43572601E-01 -0.17642920E+00  0.40684118E-01  
 -0.35940134E-30  0.00000000E+00  0.00000000E+00  
  0.43050943E-30  0.00000000E+00  0.00000000E+00  
 -0.28353138E-01  0.19088608E+00 -0.49937282E-01  
